CustomerID,Age,Gender,City,TenureMonths,TotalPurchases,AveragePurchaseValue,TotalSpend,MonthlySpend,SessionsPerMonth,AvgSessionDurationMinutes,PagesViewedPerSession,SupportTickets,DeviceUsed,HasPremiumMembership,LastInteractionDaysAgo,Churn
316998ec-fc98-454c-a26d-04f37aa6f43e,59,Female,East Robinbury,17,16,104.39,1801.72,105.98,11,45.9,1,0,Mobile,0,10,0
401b337d-3d6d-4519-9887-8ad9427c935b,30,Female,Kington,35,35,216.22,7534.45,215.27,20,56.2,21,5,Tablet,1,145,1
56f884c4-b39c-4496-8d8e-2b941a9f1095,64,Female,Port Thomasshire,29,35,169.86,6161.96,212.48,13,43.1,22,0,Tablet,0,142,1
26673989-88d5-4715-9da1-b776fe3b60a8,44,Male,East Benjamin,16,15,20.67,347.55,21.72,20,30.7,2,0,Tablet,1,31,0
14940ca4-fbd4-4983-837a-67e3214b547a,61,Male,North Christopher,15,18,103.39,1712.62,114.17,8,29.3,6,5,Desktop,0,179,1
2a72ae43-cb00-4754-a784-1c4083987757,19,Female,Allenchester,3,2,155.03,275.54,91.85,19,5.2,6,2,Mobile,1,119,0
dc72e802-a379-4401-8e32-4d68acb22acd,52,Female,Daniellechester,4,3,21.85,72.3,18.07,19,15.8,14,4,Mobile,1,60,0
0c0a53ce-e238-49e1-a391-e621d025aa27,60,Male,Erinberg,16,8,34.56,266.9,16.68,24,33.6,10,1,Desktop,0,95,0
71b0e3d0-0434-4875-a10b-4ba53529878d,50,Male,South Karenstad,7,7,273.54,1552.88,221.84,18,18.7,1,3,Desktop,0,167,1
886e4fef-b302-4540-9a88-32b47c144f9a,41,Female,Lesterland,5,9,145.81,1376.75,275.35,24,7.9,15,5,Mobile,0,95,1
7c865816-da7a-4171-9620-a02e5c1bbcf1,52,Female,Roachberg,15,20,90.34,2020.34,134.69,26,24.9,14,2,Mobile,0,152,0
e7c80b35-a388-4e5a-ab03-bae161481b6c,44,Female,New Andrefort,16,30,151.58,4076.55,254.78,16,35.3,23,3,Desktop,1,82,0
f855a821-b3e4-4ad9-87b4-3bdde6a02371,64,Male,Port Jenniferchester,34,19,161.73,2645.85,77.82,16,44.3,22,5,Desktop,1,160,1
b240a351-c21b-4d87-b8ac-a90fdfa7cdb8,62,Male,South Ryanfort,18,6,185.9,973.94,54.11,23,35.3,9,1,Desktop,0,79,0
507bf5bd-2028-4cb4-b13d-602a7488152c,54,Male,Lake Derekton,31,5,163.72,924.58,29.83,19,56.3,15,1,Tablet,0,103,0
33eae7b3-24b8-4960-adee-b3ab2fa6caeb,22,Male,Jonesside,9,7,281.78,1581.65,175.74,14,54.2,18,4,Mobile,0,39,0
081698c3-acfa-486a-87fe-b3616462d1fa,22,Male,Lake Justin,30,4,36.38,163.85,5.46,19,55.4,20,4,Mobile,0,47,0
13d1cba8-cb9c-4401-8bed-17911a6c0247,31,Female,Lambmouth,3,5,187.09,942.22,314.07,7,58.9,20,2,Mobile,1,118,0
f090f973-a786-41d8-9954-1918ad5d1751,22,Male,North Renee,14,8,174.41,1446.06,103.29,14,7.8,6,1,Desktop,0,103,0
2d148948-4980-4456-a4c1-121e0dd49ed3,56,Male,Angelaberg,17,9,91.34,948.33,55.78,10,49.5,13,3,Desktop,1,158,0
b3bb828f-3958-4f4f-ace2-93a72e71f348,56,Male,Josephmouth,24,37,190.55,6833.08,284.71,8,56,10,4,Tablet,1,130,0
50254c78-d55a-4bb5-a6f0-175b30bb9228,66,Female,Garciaberg,13,22,196.04,4608.46,354.5,4,59.5,17,4,Tablet,1,126,0
3ee5e045-6fac-4742-a4de-da1028c5291a,25,Male,Tammieside,32,35,78.4,2965.43,92.67,20,30.4,8,4,Desktop,1,52,0
f1be43f7-0e52-4593-81d1-799b5b1327ef,48,Female,East Seanfort,2,2,120.47,224.7,112.35,16,14,2,2,Mobile,1,136,0
23fe58e6-8835-445d-8ee7-c71cf25ed1f8,47,Male,New Amberport,7,8,228.58,2038.39,291.2,8,29.6,3,1,Mobile,1,29,0
46b66521-87ce-4d7c-9ed7-3efa123f820e,20,Male,Port Michael,6,1,209.39,190.69,31.78,17,10.9,10,4,Tablet,0,43,0
88fd3f59-3255-495c-95a6-18ad75707321,56,Male,Kimberlychester,34,58,153.55,9461.08,278.27,5,54.4,19,3,Mobile,0,103,1
4946da8f-e075-4709-a07a-ebaca251dfb3,31,Male,Watsonbury,1,2,31.95,65.38,65.38,1,50.5,4,3,Desktop,0,86,0
ee6ab48d-9755-40fd-b002-172a3fccb544,21,Male,Mcdanielside,34,22,284.18,5394.8,158.67,22,30.1,8,5,Tablet,0,35,0
03bb9d0f-e375-4f44-b045-87b0cec0ef90,56,Male,South Sandra,6,3,97.46,276.05,46.01,21,47.3,13,5,Desktop,0,40,0
dc6a0fba-fbf4-4d9a-a675-3e299ff4a927,24,Male,North Mary,13,7,58.67,410.19,31.55,5,22.3,9,3,Tablet,1,67,0
80becc05-4980-4e55-b06c-ae4b78bc3341,23,Male,East Kelseyshire,31,36,133.57,5356.3,172.78,12,32.8,13,4,Tablet,0,92,1
345632be-3555-4bf4-a272-c3976f9ef990,59,Male,Madisonchester,4,3,157.24,390.16,97.54,13,47,16,4,Mobile,0,63,1
0d316871-9d95-4f5c-be5c-61b627573f31,20,Male,West Victoria,17,1,187.94,150.95,8.88,30,53.1,6,4,Mobile,0,9,0
006653f7-a2f0-4d9f-ab4e-0da04a6446ae,63,Male,Pittsville,35,21,188.44,4148.61,118.53,19,28,9,0,Desktop,0,132,1
10678f68-aa79-4ee1-9d4c-39dc70457df0,30,Male,Ashleyport,15,12,22.62,319.07,21.27,18,9.8,16,3,Mobile,1,64,0
8efbf7ec-7e5d-43aa-91d8-5f8ec91f6d60,25,Female,Mitchellton,16,11,172.27,1524.26,95.27,29,33.1,18,4,Mobile,0,49,0
125b1edd-3e9a-408d-9288-5f0a7456ae5d,31,Male,Tannermouth,13,16,95.95,1575.31,121.18,17,38.4,18,2,Mobile,1,141,1
df81703b-4565-46f9-ba99-86a8149c5902,54,Female,Braunberg,28,29,110.44,3684.4,131.59,20,18.6,25,0,Tablet,0,64,0
1cce8bc7-85ae-4281-aac0-8bfa170cddac,19,Female,East Brittanyburgh,11,21,218.94,4892.74,444.79,3,6.5,12,4,Desktop,1,176,1
112732d0-a5bf-4c71-9b9e-947960c77885,41,Male,Brianbury,35,18,282.13,4939.03,141.12,2,3.9,6,4,Desktop,1,94,0
b2028078-2507-4ff1-a078-554b77a7f263,53,Female,Morganberg,2,3,63.1,212.94,106.47,30,23.3,5,4,Mobile,1,5,0
12d9dd02-4ca3-438a-a7dd-b2f96948005e,48,Female,Blackburnhaven,22,29,46.93,1584.41,72.02,4,2.2,5,1,Mobile,1,40,0
2801a64b-d143-4ecf-b1d0-aa2f92971ca6,46,Female,East Aaronfort,13,11,236.42,2203.14,169.47,25,39.3,21,2,Desktop,0,51,0
88790518-7b59-49a8-a9db-b537787d6f01,63,Female,Dennisville,3,4,210.13,781.87,260.62,1,12.5,1,5,Desktop,1,169,1
4d62b6cc-9c65-4d7a-8750-b2cb4c98d3c3,64,Male,North Angelica,18,35,201.27,7960.88,442.27,6,57,3,3,Mobile,1,175,0
2be15137-99a6-438f-8f87-6e7c35b931f3,59,Male,East Tammy,24,25,118,3139.08,130.79,12,36.7,22,5,Tablet,1,35,0
3312cef5-e6b0-4139-a57a-3c6791a837a9,20,Male,Rangelchester,11,6,227.81,1608.86,146.26,28,33.6,15,3,Tablet,0,109,1
28143b6c-0521-4eea-b8ca-88636f628880,23,Female,Murphyview,3,5,158.77,731.46,243.82,17,55.2,9,0,Mobile,1,122,1
7250395e-4115-4f01-a26b-131dc5648a77,25,Female,Glassfurt,15,1,161.55,187.65,12.51,14,32.7,2,3,Desktop,1,78,0
470084f2-f8d0-47d5-a1af-833ef3ed08c9,58,Male,South Laurenfort,23,28,294.7,9180.25,399.14,4,26.6,9,0,Mobile,1,31,0
07278c3c-0b45-498f-b0f3-da046e50ffeb,22,Male,North Adrianfort,18,23,148.78,3048.36,169.35,2,46.3,15,5,Tablet,1,1,0
c233b4a5-2069-41fd-8fc1-0aca6f1785df,51,Male,Jodymouth,10,10,44.52,421.81,42.18,26,29.4,21,0,Mobile,0,172,0
7068f6af-6348-41c1-9f4d-fcb8672a874a,56,Female,Cristinaberg,23,12,71.52,1027.44,44.67,23,22.1,7,1,Tablet,0,62,0
a00795ec-e676-4f3b-b2a6-9d4da688f9b5,43,Male,Carolstad,12,6,144.1,869.3,72.44,9,50.8,17,4,Desktop,0,42,0
68bcfaa5-bc60-4450-8c5b-57ac96a4c7de,65,Male,West Kevinstad,30,8,112,1065.7,35.52,26,4.7,7,5,Mobile,0,152,1
726ff1f7-c987-44e5-98b0-157a82cb3e19,22,Male,Walterstown,27,38,162.19,6233.37,230.87,23,33.7,23,1,Desktop,1,134,0
997f89d5-2919-4bd5-ace2-66f401e0d274,29,Female,North Amy,35,56,252.27,16227.11,463.63,20,25.5,23,2,Desktop,0,99,1
d77237db-470e-44c4-8920-2aac8b59ce76,28,Female,Chadton,11,10,217.98,2225.56,202.32,16,57,18,3,Mobile,0,77,0
f04a848f-2eca-43c8-9642-ddda2821a304,57,Female,Goodwinborough,35,10,210.72,2322.16,66.35,13,48.8,2,2,Mobile,0,113,1
bc18753d-c0c0-4e8c-a62e-2fdbbf3082a6,43,Female,West Jamie,20,9,277.38,2578.74,128.94,19,35.7,22,1,Desktop,0,63,0
0ed7c987-31ec-42ac-96fc-acc17e542bb6,67,Male,North Sarah,15,18,21.21,306.94,20.46,2,32.5,6,2,Desktop,1,17,0
0072afad-50cd-4eb4-9f59-39d032ec6a26,20,Male,Jamestown,10,19,211.97,4353.44,435.34,20,33.2,3,4,Mobile,0,171,1
7efec3ff-9bca-4a7e-a8f3-ae7b9deaeb2a,45,Male,Lake Amy,19,19,278.86,5171.08,272.16,10,35.1,15,1,Tablet,1,84,0
238704d5-431b-4e60-8759-da73c4a53d4a,52,Male,East Kevinfort,27,27,158.42,4707.12,174.34,6,5.9,11,3,Desktop,1,144,0
4e34c13e-6520-45d6-830e-d407a162110e,56,Male,East Jacqueline,29,8,163.05,1123.88,38.75,12,56.5,2,0,Mobile,0,54,0
b5fcdafb-50a2-4410-bc77-56493d556beb,27,Female,Smithhaven,12,9,121.78,982.7,81.89,23,22.4,12,2,Mobile,0,20,0
2eec8544-26ee-4415-b2d6-073e56cfd810,56,Male,Port Raymond,24,29,293.33,7311.45,304.64,11,19,10,3,Mobile,0,23,0
08f948dd-d596-4098-b4e3-b2f990d72d08,34,Male,New Lori,16,2,58.31,99.6,6.22,30,49.6,24,4,Desktop,1,131,0
2a953166-d172-43a9-b3d9-ddeec6832128,19,Female,Christophermouth,1,1,96.03,104.09,104.09,4,5.2,9,1,Tablet,1,52,0
5224e4a3-77df-4e36-bf0b-6ec2080be3ea,52,Male,Davidberg,13,26,299.26,7544.54,580.35,29,40.2,21,2,Desktop,0,16,0
d4e08858-247e-436d-9c50-8fbdb193877b,51,Female,Heatherburgh,25,10,152.38,1783.67,71.35,1,16.6,10,0,Mobile,1,174,0
a78994a5-0649-423c-bdaf-f9cb86e1e31c,70,Female,Harrellmouth,2,2,203.79,382.46,191.23,13,43.4,7,5,Desktop,1,102,0
7336b952-3617-48bb-b0af-7fa96f5fa7c1,52,Male,East Richard,1,1,145.34,148.16,148.16,9,4.3,3,4,Desktop,0,59,1
bb043fa8-8624-4f5e-a08a-0cc3a71b6544,24,Female,North Daniel,32,56,35.04,2318.82,72.46,3,4.6,12,0,Tablet,1,62,0
d7509bab-b415-4be0-950d-bf2327ed68b8,55,Male,South Shelleyfort,13,4,271.46,1160.22,89.25,2,26.7,17,5,Mobile,0,42,1
e4aeb090-0f00-49e3-a45e-ba229ab49365,44,Female,Jenniferchester,5,7,172.78,1370.52,274.1,17,45.9,8,0,Mobile,1,112,0
7a0a4d19-374c-4a94-9e3e-c154db86791c,22,Female,Lake Leah,19,23,53.07,1235.86,65.05,2,8,11,1,Desktop,0,11,0
c1e848fb-a6b5-4b68-8e5f-ab9dd886c7ed,44,Male,Port Robinville,24,48,34.31,1650.03,68.75,29,31.8,6,3,Tablet,0,33,0
10e841f9-b09d-424a-bd18-7f98df2e2dd9,38,Female,West Sarahport,4,7,259.59,1636.77,409.19,21,25.2,16,3,Mobile,1,57,0
8e139681-425a-4c49-be84-7faf79e3c0e5,54,Male,Zacharyview,31,31,241.54,6000.33,193.56,2,24.1,5,5,Desktop,0,8,0
fcdf1479-2909-4e6a-8dea-260082cd22fc,37,Female,New Jason,31,23,278.69,6489.56,209.34,21,57.9,14,1,Desktop,0,4,0
250cc0f1-4c1b-4f39-8c20-e2d0533e692a,24,Female,Juliebury,31,41,84.44,2970.57,95.82,26,32.7,17,0,Tablet,1,47,0
f9a507ee-e654-4617-96dd-0634b0138227,19,Male,North Kaitlyn,19,16,295.35,4462.21,234.85,14,49,20,1,Tablet,0,38,0
a14b75cc-940a-4957-a091-ecfc1b79043c,19,Female,North Cathy,20,2,219.46,372.37,18.62,26,50.2,11,4,Tablet,0,69,0
6d56024b-258d-42a5-bf2a-cd7367b3cdb0,62,Female,Warrenport,13,22,272.96,6421.93,493.99,4,15.8,8,3,Desktop,0,160,1
7e8316b4-7b9b-46df-9e2a-8fab96adb4eb,41,Female,North Ashley,10,2,63.57,126.98,12.7,11,34.2,21,3,Desktop,1,18,0
6bb757b6-d469-4888-b46b-822e257d5709,55,Male,Wongberg,14,10,57.62,581.67,41.55,8,31.2,13,5,Tablet,0,110,1
f224de94-6393-4259-870a-d3831b2eccab,30,Male,Porterhaven,10,2,254,475.89,47.59,10,8.1,25,5,Mobile,0,99,1
9769db06-dadb-4b2b-bbfc-cdd2049bdfdf,31,Male,South David,17,5,141.09,763.72,44.92,4,4.1,2,5,Desktop,1,146,0
c7874613-6160-4140-b433-8cb8abf1e72e,50,Female,Mayton,6,7,32.9,189.52,31.59,24,37.9,10,2,Mobile,0,148,0
454b7026-ea92-401c-a56d-1ad0b672d873,28,Male,Hoganland,5,7,70.45,476.9,95.38,4,22.1,12,1,Tablet,1,36,0
c8287e22-75ec-40b0-a0c6-bfdebe563e64,37,Female,New Richard,5,5,299.86,1612.16,322.43,4,38.4,14,2,Tablet,0,26,0
662da929-9830-4723-b65c-177b7e3121c0,61,Male,Thompsonview,3,6,290.67,2019.06,673.02,24,55.3,1,0,Tablet,1,118,1
2ea6e6bf-5f95-481c-9f22-48a98e2d0a49,66,Female,Chapmanshire,5,6,173.51,1197.46,239.49,7,2.8,6,3,Tablet,0,107,1
6543d138-dfd5-42af-bc15-a6354011a9bf,36,Male,Smithmouth,34,67,91.63,5643.13,165.97,24,25.9,18,2,Desktop,0,10,0
3e2a740f-b130-423b-979b-dc29bf454bd8,40,Male,Gardnerport,15,27,139.12,3719.98,248,29,36.6,2,5,Tablet,0,88,0
1336a2fe-55c3-40c3-a9b2-dc3f988fe1df,61,Male,Lake Kenneth,35,3,240.47,802.5,22.93,24,21.1,4,1,Desktop,1,78,0
34c23bd0-98ba-42f4-ad14-7b825104fe94,45,Male,Josephhaven,11,19,65.9,1115.5,101.41,3,43.3,16,5,Mobile,0,99,1
87357fce-325a-432f-883d-63835ac0b1ef,19,Female,Dyerborough,11,2,30.46,58.15,5.29,27,39.6,5,0,Desktop,0,157,0
e1907146-15d7-4f90-a867-6cd0c38fa039,26,Female,Marshallberg,5,3,287.63,968.95,193.79,18,18.6,15,3,Desktop,1,22,1
602032fc-b956-420e-9824-0a8d02f2959e,42,Female,Lake Peter,29,41,280.06,11587.55,399.57,21,4.6,4,4,Desktop,1,88,0
83a963fc-269a-4837-8aa1-cd8d5784e8cc,44,Male,East Christopher,36,41,106.4,3742.19,103.95,28,3.3,2,5,Mobile,1,126,1
c375d2c6-55f8-4e3c-8a40-cdc925442425,68,Male,Cindyhaven,12,22,214.3,4437.34,369.78,30,20.2,14,3,Tablet,0,74,0
e81a1dca-d107-4bf6-9cbf-73e6c8dd98e1,67,Female,South Robert,27,7,152.67,1004.97,37.22,13,26.3,19,1,Tablet,0,48,0
7af98e52-1240-4b0a-b68d-905ec388c739,29,Male,Lake Heiditown,35,4,202.83,829.56,23.7,2,43.1,10,0,Mobile,1,115,0
50b90a52-c181-4f00-bc42-f6d51719d245,35,Male,East Jessica,21,3,237.11,659.88,31.42,5,41.7,16,5,Desktop,1,64,0
6b0728b6-1903-45f5-bab7-86b6a29493bf,42,Female,Port Brittanybury,20,5,118.36,535.77,26.79,25,30,20,1,Tablet,0,76,0
e317421a-6492-4f69-852a-3907b65e34e1,62,Female,New Amberburgh,25,2,272.89,578.49,23.14,11,52.1,18,5,Desktop,1,179,1
99d00f52-8960-4fe3-a52a-d036c2171d62,50,Female,Lake Michele,8,15,194.95,2701.52,337.69,29,22.3,13,1,Desktop,1,24,0
2c7fc7ce-918f-49c5-8837-0ef75bdeea3c,52,Male,Port Marc,28,21,266.72,4915.08,175.54,28,38.4,8,1,Mobile,1,164,1
39e468d7-ffd6-494a-8fec-92020eda05ac,64,Male,East Lauriemouth,5,4,144.74,500.88,100.18,24,39,4,4,Tablet,0,94,0
84a278ce-6baf-4a46-9e41-1aae2b74404e,62,Female,South Elizabethbury,29,39,89.24,2814.18,97.04,15,15.6,2,4,Mobile,1,121,0
a551cb34-19e1-4629-9d74-b73f6b1318aa,69,Male,Parkermouth,33,23,270.22,6776.12,205.34,13,29.7,13,5,Tablet,0,28,0
90104832-604c-4009-bfcf-ea2036f07f9c,59,Male,West Karenport,21,2,263.01,458.8,21.85,7,13.6,2,0,Mobile,0,130,0
adcb1d18-ce28-49e8-b98b-58e2711a1c54,48,Male,East Amandahaven,11,16,61.49,1131.67,102.88,11,2.6,17,4,Desktop,0,56,0
626393f2-b13f-47b3-9ba4-d82c1e8dae08,69,Male,West Robin,10,16,82.1,1083.39,108.34,2,17.2,5,0,Mobile,1,140,1
c099b768-7374-4ae4-ad27-effdd1affb85,31,Male,Port Richard,36,22,54.89,1390.53,38.63,14,38,3,4,Tablet,1,77,0
5cd72f12-ab5c-426e-9241-417ee9478815,44,Female,Williamsside,10,11,57.37,619.12,61.91,7,43.8,21,4,Mobile,1,11,0
367a893b-b054-4c3f-a994-04c5dae118bf,49,Female,Port Denise,5,10,103.83,969.43,193.89,1,27.2,2,4,Desktop,1,72,1
0f3a7ca3-04b7-48cc-9951-319adab96362,40,Female,North Jamesport,3,3,203.96,589.89,196.63,23,32,5,4,Desktop,1,137,1
f78416b1-3deb-46f6-b5b4-f88242afcbcd,40,Female,New Robin,28,15,236.42,3673.17,131.18,3,35.8,24,4,Desktop,0,180,0
1b708f08-ca96-43c4-8ac2-f09414ac8bd8,21,Female,Donnafurt,29,44,201.68,10364.75,357.41,2,50.5,3,5,Tablet,0,84,0
f97a141f-922c-4c67-9c69-775d28828732,44,Male,Gonzalezland,27,2,280.63,642.33,23.79,14,37.5,9,0,Tablet,1,102,1
fea502c5-20e2-462e-9556-c622ec42a791,68,Male,Alanchester,19,20,24.22,505.51,26.61,24,16.1,23,1,Desktop,1,151,0
a2808f2a-db93-4c0f-a7d9-1f19db0e2d26,55,Female,Rosaleschester,16,6,118.1,793.35,49.58,29,24.7,8,0,Desktop,0,167,0
e3f74872-7735-466c-9ced-3cdc02875bfc,52,Female,Mannhaven,9,12,184.2,2293.13,254.79,17,21.8,8,0,Desktop,0,136,0
e5b03b87-8cd2-4344-b873-c90608bdbd9b,46,Female,Lake Kellymouth,27,32,86.75,2271.28,84.12,11,59,17,4,Mobile,1,32,0
15a72e7d-156f-4b40-9551-82817b80e3f5,65,Male,North Teresaberg,29,23,210.84,4264.81,147.06,12,8.7,8,0,Tablet,0,139,1
8ec74659-79b0-4a3c-866d-0d2a312505cc,56,Male,Marietown,35,66,264.96,14657.67,418.79,1,2.2,2,4,Desktop,0,160,1
964ce93b-2539-4489-807d-083b982b9e8b,20,Female,Port Cynthia,27,23,187.46,3878.15,143.64,1,16.9,10,5,Tablet,0,76,1
d8aac033-947a-41b2-9f9b-803876315ff4,30,Male,Richardborough,5,4,39.49,166.85,33.37,16,26.1,24,0,Tablet,0,89,0
8ecd7225-5179-4bc2-8576-df006c8173d4,39,Female,Nicoleville,11,21,108.38,2494.18,226.74,13,22.5,11,5,Desktop,0,13,0
3846f244-3cb5-4527-b088-a84381a89ad1,30,Male,Austinchester,2,3,45.59,136.13,68.06,21,29.7,3,2,Desktop,1,143,0
584fac9c-bff4-423a-8ad5-c18af72a3cd9,19,Female,West Dwaynestad,5,6,277.94,1439.6,287.92,30,31.6,14,0,Tablet,0,76,0
b3af7081-b5bf-48fd-b5b9-e04345d84655,28,Female,New John,24,36,26.73,830.47,34.6,8,21,12,2,Mobile,0,180,0
b7d041f6-9803-4dc9-8b46-be64c27d6e10,65,Male,Bradleyland,18,3,35.93,99.56,5.53,3,23.6,8,3,Mobile,1,61,1
7d07172f-32f0-48ab-9859-55361f873f2f,30,Female,New Jeffreyfort,11,18,51.56,946.01,86,19,15.9,22,3,Desktop,1,125,0
5f033966-809f-4c6c-b6fd-5dd4e84fc9a0,23,Female,New Franciscoborough,14,6,42.94,209.91,14.99,22,55.5,15,1,Desktop,1,26,0
4b394b42-7ca6-4153-b1ff-7182ddac17b2,35,Male,Whitneyview,3,2,195.07,399.9,133.3,10,23.3,10,1,Desktop,1,161,0
f6da2be5-1130-4667-8f19-29da8e03f448,38,Female,South Joseph,26,5,60.15,267.32,10.28,29,50.1,8,4,Tablet,1,148,0
abf1da0b-c067-4bff-86ff-8e4fac54e76c,60,Female,Lake Thomas,5,1,113.37,102.01,20.4,16,11.9,5,2,Tablet,1,100,1
07f83506-5d7d-4fb3-bebc-6fa6f7e5a8cb,54,Male,Cliffordshire,12,16,255.24,4265.3,355.44,22,27.7,1,3,Desktop,0,86,1
832f102d-e355-4f6a-85c5-fc6d30f0e3a0,56,Female,South Phillip,18,18,76.3,1566.67,87.04,22,9.9,12,2,Mobile,0,62,0
57ffacaf-0f61-41ff-a061-449836cbc7a6,33,Female,Alisonton,19,28,123.76,4063.78,213.88,13,41.9,20,3,Desktop,0,34,0
54364e99-8a3b-4798-8dbc-8f661b0429b5,52,Female,Port Joseborough,13,26,206.99,4572.64,351.74,22,20.9,13,1,Desktop,1,114,0
9fb78d08-01ba-409f-8828-dbdcb94edb39,41,Female,Ericburgh,33,54,160.06,7701.18,233.37,2,59.9,17,5,Mobile,1,2,0
db39af38-f532-4023-81e1-57a66821d92c,52,Male,Bakerhaven,3,5,146.2,706.77,235.59,30,49.6,6,4,Mobile,0,12,0
e62e675a-2c30-4c7d-bd87-57c716b6effd,20,Male,Cherryburgh,15,29,250.4,5921.89,394.79,9,57.2,23,1,Mobile,1,133,0
4318aaa1-1419-4ece-b0a3-4dd046d58577,45,Male,Hawkinsborough,16,21,103.84,1745,109.06,8,22.3,6,1,Mobile,0,107,0
87b2345d-8dee-43ab-8979-e95cc7322aa1,66,Male,Brianmouth,16,31,64.11,1851.03,115.69,17,41.2,1,0,Desktop,0,162,0
c2414ce7-4bad-47db-837d-2157b6e74368,25,Female,Port Danaville,5,6,252.33,1674.57,334.91,3,50.9,9,5,Mobile,1,153,0
71fcac19-1bdb-42bc-9be0-8df26019e286,42,Male,Hopkinsbury,22,3,27.85,76.83,3.49,19,11.2,24,1,Mobile,0,115,1
fdd756d5-e5ad-4a2b-8454-5f929458fe09,48,Female,Scottland,12,16,91.97,1475.49,122.96,9,45.8,8,4,Mobile,0,146,1
9c26534f-aa61-4e57-ad8f-9a4825d08ecd,68,Female,New Aarontown,11,18,236.84,4019.92,365.45,8,57.2,14,1,Desktop,1,16,0
40328c07-cc1b-4a5e-abfb-25d7154dcfb4,63,Female,Fuenteshaven,20,39,126.07,4384.79,219.24,13,16.5,11,5,Desktop,1,87,0
332ce2af-25b8-479d-9afb-f7b611da7c46,49,Female,New Donna,34,53,68.6,4003.52,117.75,13,33.5,11,0,Tablet,0,47,0
4be17e64-c080-4ed4-ab64-64fff9bcc58b,28,Female,Port Reneeberg,18,19,149.07,2614.87,145.27,23,28.9,4,4,Tablet,1,102,1
d2f3e30c-f249-40b8-879a-8d6d0e45dd4c,44,Male,New Jean,11,14,79.04,1283.37,116.67,20,57.3,1,2,Tablet,1,24,0
a304c8c2-a9c7-4666-91dd-491ca56e8c6a,69,Male,Arroyoshire,22,20,134.81,2635.52,119.8,23,50.4,15,5,Mobile,1,72,0
7e70620e-f833-4587-a738-b88bea7365e0,19,Male,Lake Lisa,4,8,284.9,2328.38,582.1,4,8.2,21,0,Mobile,1,6,0
a0dd1f7f-2ac1-4f45-9bcc-a315e55f7e5d,46,Female,Lake Carlosstad,10,1,79.95,93.15,9.32,19,8,22,3,Tablet,0,138,1
be7cad2c-36ef-4ca5-bace-5b1a2cb2df3f,21,Female,Wiseville,36,57,214.45,10232.74,284.24,16,57.9,14,2,Mobile,1,38,0
13a868a7-f4b8-4c72-8900-72c2a419c05d,66,Female,Jacksontown,30,26,23.5,537.83,17.93,3,54.8,12,1,Mobile,0,94,1
f2d764cc-b9f4-4dca-9544-3a64bf11e59a,31,Male,Vanceberg,24,38,225.79,8171.47,340.48,7,5.4,9,3,Mobile,0,15,0
2c6c1f58-9dca-443c-a4ad-e3f3abbd8667,21,Female,Mariemouth,28,43,261.17,10278.78,367.1,23,27.3,3,4,Tablet,0,31,0
44efc3a8-7e46-4641-9a6e-5881de1bd922,40,Male,Shawnborough,13,5,133.32,588.4,45.26,20,15.3,3,1,Desktop,0,89,0
3a89019e-09b8-4f17-a6d7-cf9c82c289c8,28,Female,Timothyborough,4,6,54.3,286.47,71.62,2,52.2,4,0,Mobile,0,174,0
e11928d0-4864-4416-bb78-c21321fd6443,44,Female,West Jessicaborough,6,11,60.58,664.48,110.75,8,41.6,13,2,Desktop,0,33,0
ca8fb1b4-9655-4cc1-9df9-d94003bf5a77,68,Male,Emilyberg,17,20,244.59,4765.09,280.3,19,7.1,5,3,Desktop,1,102,0
08132d48-d8bf-4198-9883-1a092b657344,27,Female,South Aliciatown,5,6,128.37,702.65,140.53,10,25.1,18,3,Mobile,1,85,1
db90d9c3-bd54-46a3-8cbf-a44dca0b44b4,49,Male,Ryanfurt,25,16,243.34,3524.31,140.97,6,5.7,17,0,Tablet,0,155,0
43c4fcf3-c296-4076-aec3-99d4fc19ba08,26,Female,Samuelview,34,14,182.31,2608.86,76.73,25,37.1,12,1,Tablet,1,2,0
90eba545-c43b-4e9e-958d-35a1242e26db,18,Female,Alisonport,35,42,202.63,9184.57,262.42,30,36.1,21,2,Tablet,1,89,0
fa4bc192-4760-4e49-b71f-ba36b530d18f,54,Female,West Barbarachester,35,26,208.91,4436.7,126.76,26,57.4,12,2,Tablet,0,67,0
97356816-4176-4c51-857d-a2dc1494696e,51,Female,North Yolandashire,22,12,215.81,2606.03,118.46,16,26.3,1,4,Desktop,0,169,0
5207fc79-f2c0-4a6a-bdae-9b716f85bd23,31,Male,Garciaport,31,28,28.78,691.26,22.3,1,40,14,4,Tablet,0,177,1
125c2c8e-bb56-4ab0-a73b-d154fbacb4f6,28,Female,Lutzberg,16,4,159.67,608.46,38.03,29,5.4,23,3,Tablet,1,39,0
92bea38a-982d-4b78-93d6-3f3ce51618ce,33,Male,North Angelica,3,1,101.91,114.71,38.24,1,45.7,10,0,Desktop,0,56,0
8ba7682e-4a90-49de-9f42-e2df10552f56,20,Male,Mendozachester,33,28,250.29,5777.63,175.08,16,19.1,12,5,Tablet,1,118,0
c2dcba91-cbfe-44ad-ad07-c77f19b6ad0a,48,Male,North Richard,26,34,97.08,3630.17,139.62,18,44.2,19,1,Tablet,0,179,1
